#--------------------------------------------------------------------------------,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,3, ,          ,7, ,          ,0, ,          ,7, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        1.,0, ,     20.76,0, ,    10.465,0, ,      230.,0, ,      1.04,0, ,     11.14,0, ,      0.74,0, ,      7.58,0, ,      2.85,0, ,      6.27,0, ,      0.96,0, ,
         2,        5.,0, ,     18.40,0, ,    28.037,0, ,      209.,0, ,      1.03,0, ,      6.02,0, ,      0.25,0, ,      7.96,0, ,      2.94,0, ,      0.81,0, ,      1.99,0, ,
         3,       10.,0, ,     15.56,3, ,    28.563,0, ,      151.,0, ,      1.64,0, ,      6.26,0, ,      1.39,2, ,      7.85,0, ,      2.12,0, ,      0.37,0, ,      2.08,0, ,
         4,       15.,0, ,      4.35,3, ,    28.200,0, ,      12.7,0, ,      4.73,1, ,     12.50,0, ,     15.48,2, ,      7.48,0, ,      1.38,0, ,      0.13,0, ,      2.36,0, ,
         5,       23.,0, ,      2.91,0, ,    28.162,0, ,      11.2,0, ,      6.12,1, ,     25.03,0, ,      3.56,3, ,      7.43,0, ,     10.45,0, ,      0.13,0, ,      2.47,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8469296,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,CA-12845       ,,,
Originators Station ID      ,,              1,,,integer,
Originators Cruise ID       ,,3              ,,,
Latitude                    ,,        44.6708,decimal degrees,,
Longitude                   ,,         -63.60,decimal degrees,,
Year                        ,,           1971,,,
Month                       ,,              9,,,
Day                         ,,              1,,,
METADATA,
Country                     ,,             CA,NODC code,CANADA
Accession Number            ,,           369.,NODC code,,
Institute                   ,,           149.,NODC code,BEDFORD INSTITUTE OF OCEANOGRAPHY (DARTMOUTH; NOVA SCOTIA),
Bottom depth                ,,            24.,meters,,
Secchi disk depth           ,,            15.,meters,,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            37.,NODC code,mg-at/l,
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Measure method   ,Chlorophyll,           600.,WOD code,Fluoroscence,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Ammonia    ,F,O,Chlorophyl ,F,O,Alkalinity ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,umol/l    ,, , ,ug/l      ,, , ,meq/l     ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,3, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        1.,0, ,     19.30,0, ,    19.346,0, ,      312.,0, ,      0.63,0, ,      5.65,0, ,      0.20,0, ,      8.21,0, ,      0.61,0, ,     27.00,0, ,      1.22,0, ,
         2,        5.,0, ,     17.26,0, ,    24.541,0, ,      198.,0, ,      0.68,0, ,      5.04,0, ,      0.92,2, ,      8.06,0, ,      0.62,0, ,      4.12,0, ,      1.52,0, ,
         3,       10.,0, ,     14.55,3, ,    28.465,0, ,      64.4,0, ,      4.43,1, ,     13.45,0, ,     11.36,2, ,      7.75,0, ,      4.34,0, ,      0.18,0, ,      2.01,0, ,
         4,       15.,0, ,      4.53,3, ,    28.140,0, ,      8.29,0, ,      7.48,1, ,     15.76,0, ,     12.67,3, ,      7.57,0, ,     11.00,0, ,      0.12,0, ,      2.26,0, ,
         5,       23.,0, ,      3.30,0, ,    28.104,0, ,      1.95,0, ,      7.73,1, ,     16.60,0, ,      3.94,3, ,      7.51,0, ,     15.03,0, ,      0.10,0, ,      2.41,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8469297,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,CA-12845       ,,,
Originators Station ID      ,,              1,,,integer,
Originators Cruise ID       ,,3              ,,,
Latitude                    ,,        44.6708,decimal degrees,,
Longitude                   ,,         -63.60,decimal degrees,,
Year                        ,,           1971,,,
Month                       ,,              9,,,
Day                         ,,              8,,,
METADATA,
Country                     ,,             CA,NODC code,CANADA
Accession Number            ,,           369.,NODC code,,
Institute                   ,,           149.,NODC code,BEDFORD INSTITUTE OF OCEANOGRAPHY (DARTMOUTH; NOVA SCOTIA),
Bottom depth                ,,            24.,meters,,
Secchi disk depth           ,,            15.,meters,,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            37.,NODC code,mg-at/l,
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Measure method   ,Chlorophyll,           600.,WOD code,Fluoroscence,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Ammonia    ,F,O,Chlorophyl ,F,O,Alkalinity ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,umol/l    ,, , ,ug/l      ,, , ,meq/l     ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,3, ,          ,7, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        1.,0, ,     16.56,0, ,    24.901,0, ,      270.,0, ,      0.14,0, ,      1.30,0, ,      0.50,0, ,      8.06,0, ,      5.16,0, ,      6.41,0, ,      1.67,0, ,
         2,        5.,0, ,     15.32,0, ,    26.571,0, ,      232.,0, ,      0.52,0, ,      2.42,0, ,      0.56,0, ,      8.00,0, ,      0.45,0, ,      3.78,0, ,      1.84,0, ,
         3,       10.,0, ,     14.65,3, ,    28.224,0, ,      23.9,0, ,      1.52,2, ,      6.98,0, ,      0.56,2, ,      7.86,0, ,      0.66,0, ,      3.37,0, ,        2.,0, ,
         4,       15.,0, ,      6.98,3, ,    28.194,0, ,      53.7,0, ,      7.48,6, ,     16.40,0, ,     14.38,2, ,      7.60,0, ,     10.42,0, ,      0.28,0, ,      2.34,0, ,
         5,       23.,0, ,      4.10,0, ,    28.124,0, ,      2.93,0, ,      9.00,1, ,     18.39,0, ,      2.35,3, ,      7.55,0, ,     19.28,0, ,      0.18,0, ,      2.49,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8469298,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,CA-12845       ,,,
Originators Station ID      ,,              1,,,integer,
Originators Cruise ID       ,,3              ,,,
Latitude                    ,,        44.6708,decimal degrees,,
Longitude                   ,,         -63.60,decimal degrees,,
Year                        ,,           1971,,,
Month                       ,,              9,,,
Day                         ,,             15,,,
METADATA,
Country                     ,,             CA,NODC code,CANADA
Accession Number            ,,           369.,NODC code,,
Institute                   ,,           149.,NODC code,BEDFORD INSTITUTE OF OCEANOGRAPHY (DARTMOUTH; NOVA SCOTIA),
Bottom depth                ,,            24.,meters,,
Secchi disk depth           ,,            15.,meters,,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            37.,NODC code,mg-at/l,
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Measure method   ,Chlorophyll,           600.,WOD code,Fluoroscence,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Ammonia    ,F,O,Chlorophyl ,F,O,Alkalinity ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,umol/l    ,, , ,ug/l      ,, , ,meq/l     ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,3, ,          ,7, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        1.,0, ,     17.92,0, ,    25.290,0, ,      259.,0, ,      0.58,0, ,      3.47,0, ,      0.11,0, ,      8.04,0, ,      2.16,0, ,      9.98,0, ,      1.57,0, ,
         2,        5.,0, ,     16.40,0, ,    27.006,0, ,      209.,0, ,      0.52,0, ,      2.31,0, ,      0.53,0, ,      8.02,0, ,      0.66,0, ,      2.09,0, ,      1.71,0, ,
         3,       10.,0, ,     13.10,3, ,    28.225,0, ,      4.88,0, ,      3.31,2, ,      8.86,0, ,      2.85,2, ,      7.67,0, ,      1.99,0, ,      1.18,0, ,      1.98,0, ,
         4,       15.,0, ,      6.16,3, ,    28.185,0, ,      3.90,0, ,      9.67,6, ,     18.20,0, ,      8.16,2, ,      7.53,0, ,     15.72,0, ,      0.15,0, ,      2.58,0, ,
         5,       23.,0, ,      5.45,0, ,    28.139,0, ,      1.95,0, ,      9.10,1, ,     19.90,0, ,     0.088,3, ,      7.52,0, ,     23.90,0, ,      0.15,0, ,      2.41,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8469299,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,CA-12845       ,,,
Originators Station ID      ,,              1,,,integer,
Originators Cruise ID       ,,3              ,,,
Latitude                    ,,        44.6708,decimal degrees,,
Longitude                   ,,         -63.60,decimal degrees,,
Year                        ,,           1971,,,
Month                       ,,              9,,,
Day                         ,,             29,,,
METADATA,
Country                     ,,             CA,NODC code,CANADA
Accession Number            ,,           369.,NODC code,,
Institute                   ,,           149.,NODC code,BEDFORD INSTITUTE OF OCEANOGRAPHY (DARTMOUTH; NOVA SCOTIA),
Bottom depth                ,,            24.,meters,,
Secchi disk depth           ,,            15.,meters,,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            37.,NODC code,mg-at/l,
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Measure method   ,Chlorophyll,           600.,WOD code,Fluoroscence,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Ammonia    ,F,O,Chlorophyl ,F,O,Alkalinity ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,umol/l    ,, , ,ug/l      ,, , ,meq/l     ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,3, ,          ,0, ,          ,0, ,          ,7, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        1.,0, ,     15.51,0, ,    25.530,0, ,      265.,0, ,      0.32,0, ,      3.66,0, ,     0.059,0, ,      7.92,0, ,      0.66,0, ,      2.84,0, ,      1.69,0, ,
         2,        5.,0, ,     15.66,0, ,    25.775,0, ,      246.,0, ,      0.47,2, ,      4.20,0, ,      0.28,0, ,      7.98,0, ,      0.30,0, ,      2.77,0, ,      1.69,0, ,
         3,       10.,0, ,     15.28,3, ,    27.184,0, ,      78.5,0, ,      5.67,6, ,     13.21,0, ,      0.17,0, ,      7.45,0, ,      7.56,0, ,     0.070,0, ,        2.,0, ,
         4,       15.,0, ,      9.80,3, ,    28.263,0, ,      0.00,0, ,     11.61,6, ,     21.04,0, ,       0.0,0, ,      7.38,0, ,     24.92,0, ,     0.050,0, ,      2.31,0, ,
         5,       23.,0, ,      5.83,0, ,    28.230,0, ,      0.00,0, ,     13.31,1, ,     22.63,0, ,       0.0,0, ,      7.38,0, ,     32.97,0, ,     0.020,0, ,      2.47,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8469300,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,CA-12845       ,,,
Originators Station ID      ,,              1,,,integer,
Originators Cruise ID       ,,3              ,,,
Latitude                    ,,        44.6708,decimal degrees,,
Longitude                   ,,         -63.60,decimal degrees,,
Year                        ,,           1971,,,
Month                       ,,             10,,,
Day                         ,,              6,,,
METADATA,
Country                     ,,             CA,NODC code,CANADA
Accession Number            ,,           369.,NODC code,,
Institute                   ,,           149.,NODC code,BEDFORD INSTITUTE OF OCEANOGRAPHY (DARTMOUTH; NOVA SCOTIA),
Bottom depth                ,,            24.,meters,,
Secchi disk depth           ,,            15.,meters,,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            37.,NODC code,mg-at/l,
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Measure method   ,Chlorophyll,           600.,WOD code,Fluoroscence,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Ammonia    ,F,O,Chlorophyl ,F,O,Alkalinity ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,umol/l    ,, , ,ug/l      ,, , ,meq/l     ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,3, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        1.,0, ,     13.92,0, ,    26.945,0, ,      250.,0, ,      0.83,0, ,      1.70,0, ,     0.029,0, ,      7.83,0, ,      0.65,0, ,      0.13,0, ,      1.74,0, ,
         2,        5.,0, ,     13.32,0, ,    27.677,0, ,      233.,0, ,      1.16,0, ,      1.88,0, ,     0.029,0, ,      7.87,0, ,      1.21,0, ,      0.10,0, ,      1.84,0, ,
         3,       10.,0, ,     13.16,3, ,    28.116,0, ,      235.,0, ,      1.25,2, ,      2.55,0, ,     0.078,0, ,      7.85,0, ,      1.87,0, ,     0.070,0, ,       1.9,0, ,
         4,       15.,0, ,      8.60,3, ,    28.282,0, ,      17.6,0, ,      9.10,6, ,     14.32,0, ,      0.86,0, ,      7.54,0, ,     17.50,0, ,     0.030,0, ,      2.19,0, ,
         5,       23.,0, ,      6.02,0, ,    28.242,0, ,      0.00,0, ,     13.83,1, ,     21.43,0, ,    0.0098,0, ,      7.45,0, ,     35.70,0, ,     0.020,0, ,      2.47,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        8469301,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,CA-12845       ,,,
Originators Station ID      ,,              1,,,integer,
Originators Cruise ID       ,,3              ,,,
Latitude                    ,,        44.6708,decimal degrees,,
Longitude                   ,,         -63.60,decimal degrees,,
Year                        ,,           1971,,,
Month                       ,,             10,,,
